OGLE-GD-CEP-0978     1 214.40167592 -61.26677880 313.09895965  -0.10758828  3.331  0.079  -5.3738  0.0781  -2.1003  0.1026  0.0744 -64.381  4.029
J141836.53-544202.9  0 214.65215748 -54.70078058 315.39004653   6.04870100 21.647  1.284  -6.0815  0.0424  -1.8983  0.0562 -0.4453 -10.313  5.180
V339__Cen            0 215.45223552 -61.54966126 313.47819966  -0.54228734  1.668  0.043  -4.1667  0.0361  -7.6285  0.0584 -0.1125 -28.519  2.297
V1345_Cen            1 215.94036016 -58.49028491 314.76429724   2.24442766  1.800  0.058  -3.2463  0.0814  -1.8155  0.0647 -0.0636  -1.408  4.539
V675__Cen            0 216.21206642 -34.66238542 323.90601587  24.37638200 11.548  0.402  -3.5185  0.0794   0.8692  0.0956 -0.4564 174.015  5.526
OGLE-GD-CEP-0986     1 217.61241805 -62.12266596 314.22576276  -1.44175377  4.777  0.182  -5.8925  0.0725  -2.9817  0.0894  0.0180 -59.849  8.284
V_____Cen            1 218.13779457 -56.88774549 316.44455691   3.30756961  0.706  0.024  -6.3993  0.0809  -7.0310  0.0816 -0.1425 -15.759  3.607
TX____Cen            1 218.79934862 -60.99798302 315.17706722  -0.61735737  3.054  0.116  -4.8690  0.0390  -2.9613  0.0730 -0.0999 -55.825  4.791
V1210_Cen            1 219.23146620 -58.26145831 316.45189561   1.81398855  1.192  0.133  -2.1049  0.0732  -2.0045  0.0851 -0.1754 -28.501  9.175
V737__Cen            1 219.29984533 -62.01091610 314.99865107  -1.64264485  0.799  0.030  -2.2508  0.0372  -3.5899  0.0551 -0.0406   8.382  2.349
OGLE-GD-CEP-0996     1 219.96837784 -60.56112543 315.87438952  -0.44332937  2.721  0.070  -2.9648  0.0677  -3.5327  0.1190 -0.2405 -47.637  4.607
BP____Cir            1 221.67486886 -61.46195862 316.25001503  -1.60704403  0.818  0.026  -5.3546  0.0467  -3.9202  0.0664  0.0405 -22.041  1.441
AV____Cir            1 222.62619725 -67.49763191 313.97378728  -7.21496322  0.809  0.028  -3.3018  0.0364  -2.2491  0.0524  0.2147   8.690  1.573
AX____Cir            0 223.14684190 -63.80986010 315.82527589  -4.01321541  0.497  0.025  -4.7788  0.4433  -5.1080  0.5166  0.0391 -18.035  1.849
OGLE-GD-CEP-1012     1 223.59740619 -60.45782327 317.53130947  -1.11903865  3.873  0.113  -5.1573  0.0712  -3.3764  0.1123 -0.2415 -74.965  6.179
GS____Lup            1 223.81426332 -54.05482072 320.56254134   4.52359067  5.505  0.205  -4.6004  0.0741  -3.1562  0.0819 -0.3395 -77.936  9.281
EV____Cir            1 226.44354275 -58.38196225 319.78965419   0.02278268  2.764  0.113  -4.7815  0.1324  -4.0393  0.1122  0.0438 -48.659  3.783
IQ____Nor            1 228.20631632 -54.75527895 322.45647953   2.66602043  1.853  0.055  -0.7973  0.0892  -1.7617  0.1048 -0.5217 -27.787  5.857
R_____TrA            1 229.94041276 -66.49607517 316.97680030  -7.75793276  0.613  0.021  -5.1129  0.0314  -8.3166  0.0700  0.1747 -19.042  2.475
FL____Cir            1 230.08876518 -58.12225466 321.56677644  -0.74365707  2.248  0.049  -2.9334  0.1317  -2.5358  0.1657 -0.4725 -37.248  3.611
OGLE-GD-CEP-1052     1 232.57886955 -57.10627894 323.23990573  -0.63631054  4.354  0.107  -4.4389  0.1384  -3.4809  0.1350 -0.3448 -63.466 13.099
LR____TrA            1 232.70754468 -65.59936018 318.42231323  -7.64182037  1.029  0.030  -4.7504  0.0292  -7.8752  0.0481  0.1493 -25.235  1.012
OGLE-GD-CEP-1057     1 232.96889450 -54.91402335 324.67088768   1.03878481  3.083  0.072  -5.8222  0.2740  -4.3833  0.2131 -0.0485 -58.214  3.967
V391__Nor            1 232.96911194 -59.24980210 322.18374640  -2.51313181  1.806  0.055  -3.7174  0.0504  -4.0493  0.0538 -0.3197 -38.399  3.201
OGLE-GD-CEP-1079     1 235.48286505 -55.01928048 325.77610332   0.10487503  3.644  0.251  -4.6452  0.2996  -2.7474  0.2260  0.0780 -100.851  1.643
U_____Nor            1 235.58714392 -55.31194027 325.64705364  -0.16446467  1.428  0.039  -1.9163  0.0980  -2.7874  0.0874 -0.3364 -32.372  2.262
OGLE-GD-CEP-1083     1 236.00008730 -55.22073354 325.88946268  -0.23456109  4.246  0.086  -4.2191  0.2809  -3.0324  0.1993 -0.0036 -59.431  2.899
SY____Nor            1 238.67837379 -54.56644168 327.50149216  -0.68357289  2.041  0.054  -1.2733  0.0563  -2.0833  0.0482 -0.5444 -26.770  2.997
J155847-5341.8       1 239.69544155 -53.69646504 328.51758985  -0.40147781  1.633  0.030  -0.2323  0.0633  -0.7354  0.0482 -0.4654 -20.768  0.960
S_____TrA            1 240.29462772 -63.77654886 322.12947153  -8.22385526  0.855  0.030  -2.2443  0.0479  -2.8045  0.0399 -0.0789   6.027  3.279
J160125-5150.3       1 240.35547227 -51.83901353 330.03245367   0.74517108  2.186  0.049  -1.6281  0.1436  -2.3615  0.0993  0.1605 -55.869  1.672
OGLE-GD-CEP-1111     1 240.67669596 -53.54163659 329.05904037  -0.66526550  3.640  0.084  -4.1629  0.0869  -4.2422  0.0695 -0.5048 -87.299  3.224
OGLE-GD-CEP-1114     1 241.04875549 -53.59877082 329.18695692  -0.85426332  3.663  0.070  -3.3388  0.0764  -3.7636  0.0593 -0.5166 -66.898  3.886
TW____Nor            1 241.23009579 -51.95352687 330.36193454   0.30261297  2.264  0.082  -2.1940  0.0845  -2.8353  0.0715 -0.0351 -59.664  4.165
RS____Nor            1 241.29146854 -53.91942819 329.08099312  -1.18920318  1.968  0.046  -2.1186  0.0631  -3.4334  0.0503 -0.3744 -39.080  4.365
OGLE-GD-CEP-1116     1 241.33806708 -50.91673519 331.10254015   1.03134604  4.656  0.161  -4.1382  0.2256  -5.0337  0.1632  0.1026 -63.458  6.663
U_____TrA            1 241.82917047 -62.91057245 323.23184191  -8.04260109  1.040  0.036  -1.4266  0.0578  -2.7666  0.0526  0.0311 -12.226  3.361
OGLE-GD-CEP-1124     1 242.72026464 -51.14291575 331.59285485   0.27874106  2.893  0.060  -2.5958  0.1259  -3.3278  0.0803 -0.4937 -50.914  2.512
J161112-522952       1 242.80151936 -52.49775762 330.70724765  -0.74783210  3.695  0.157  -3.7316  0.0930  -4.9747  0.0672 -0.3576 -84.977  9.350
QZ____Nor            1 242.83526289 -54.35413455 329.45625027  -2.11991073  1.872  0.040  -1.7465  0.0620  -3.7628  0.0510 -0.3742 -40.335  2.088
V340__Nor            1 243.32248386 -54.23489647 329.74537944  -2.22760256  1.812  0.084  -2.0985  0.0787  -2.5126  0.0707 -0.3852 -41.698  1.640
GU____Nor            1 243.72812754 -53.33843918 330.53705893  -1.74277254  1.590  0.037  -1.2451  0.0612  -2.4636  0.0473 -0.3381 -18.773  3.775
V397__Nor            1 243.98143592 -51.12072833 332.18344118  -0.24855269  2.526  0.065  -1.8529  0.0675  -2.2590  0.0506 -0.2918 -30.679  2.894
S_____Nor            0 244.71595242 -57.89980252 327.75354632  -5.40348081  0.874  0.032  -1.4150  0.0663  -2.2867  0.0565 -0.1115  -1.376  2.655
J162326-0941.0       0 245.86001210  -9.68318477   4.84088027  26.82547159  1.734  0.051  17.0765  0.0888  -7.6630  0.0607  0.0082  40.282  0.864
J162811-5111.9       1 247.04679191 -51.19898774 333.48657589  -1.66409141  1.676  0.033   0.3837  0.0623  -2.0557  0.0404 -0.1595 -19.888  3.225
OGLE-GD-CEP-1165     1 249.01397026 -47.08830344 337.36860766   0.20237409  3.373  0.106  -3.5950  0.2766  -3.4341  0.1495  0.2995 -11.240  5.954
OGLE-GD-CEP-1173     1 249.84360784 -46.73068033 338.01372113   0.02086765  4.519  0.152  -3.0972  0.1818  -4.2574  0.1466 -0.1598 -87.597  8.806
AB____Ara            0 250.53742674 -57.31247328 330.32490220  -7.28350624 13.463  0.631  -5.5669  0.0502  -3.9648  0.0513  0.0891 -76.697  6.215
OGLE-GD-CEP-1181     1 251.24068533 -44.61521314 340.24812401   0.68071996  3.224  0.065  -3.3734  0.0947  -3.5656  0.0754 -0.2087 -80.397  2.612
V340__Ara            0 251.32961657 -51.34263817 335.17972079  -3.74695061  4.268  0.151  -2.6062  0.0668  -6.6613  0.0531  0.2520 -60.710  7.576
OGLE-GD-CEP-1187     1 252.56140135 -43.56965448 341.65906828   0.63227948  3.669  0.069  -3.7722  0.2119  -2.7712  0.2067 -0.4181 -36.968  2.016
KQ____Sco            1 252.91060564 -45.42670555 340.38843686  -0.74475801  2.158  0.067  -1.3536  0.0831  -2.2336  0.0647 -0.2923 -47.140 18.803
OGLE-GD-CEP-1193     1 253.29347042 -42.93971035 342.48433782   0.62195126  3.188  0.062  -3.0315  0.1903  -3.4116  0.1421 -0.0911 -41.989  3.632
RV____Sco            1 254.58229263 -33.60912907 350.41261654   5.66671548  0.774  0.034   1.9984  0.0955  -6.3190  0.0565  0.1655 -20.863  5.575
BF____Oph            1 256.52291014 -26.58056506 357.08034509   8.57319657  0.801  0.026   0.3956  0.1083  -0.1626  0.0661  0.0708 -36.028  4.706
OGLE-GD-CEP-1201     0 256.94864940 -41.09652500 345.60875254  -0.38133550  5.090  0.157  -2.6969  0.1839  -3.1726  0.1174  0.1941 -118.553  4.998
OGLE-BLG-CEP-104     1 258.12036585 -38.88043063 347.92470474   0.21289453  3.415  0.075  -0.5917  0.1841  -2.1342  0.1222  0.1220 -30.750  4.937
V470__Sco            1 259.35609895 -37.31884218 349.76031918   0.33383994  1.564  0.048  -1.3272  0.1241  -2.1554  0.0882 -0.0818 -20.055  0.153
OGLE-BLG-CEP-111     1 260.06457246 -37.76781927 349.71576663  -0.38389631  3.283  0.092  -2.4410  0.3212  -3.4877  0.2198  0.1349 -29.112  3.824
V636__Sco            0 260.69365441 -45.61428835 343.51038276  -5.22072495  0.785  0.026  -2.5111  0.0805  -2.3195  0.0579  0.1356   8.944  2.737
V482__Sco            1 262.70158661 -33.60991764 354.35902822   0.17315226  0.909  0.027   0.3158  0.0909  -2.8785  0.0626 -0.0134  13.344  3.446
J173550.78-323056.7  1 263.96156904 -32.51577319 355.85168294  -0.11683698  3.055  0.141  -1.1321  0.2360  -1.9887  0.1764  0.1414  -8.628  7.345
OGLE-BLG-CEP-125     1 264.01757669 -32.33715576 356.02759925  -0.06033360  3.207  0.120  -0.7036  0.3678  -0.9663  0.2772  0.0892  -1.395 13.398
V950__Sco            1 264.40650539 -40.81354938 349.02963928  -4.86598419  0.932  0.030  -0.4270  0.0973  -1.5883  0.0838 -0.3070  11.611  2.342
J173848-3304.4       1 264.69831347 -33.07257376 355.71407525  -0.93820535  1.218  0.034  -1.0055  0.0927  -1.9468  0.0682 -0.0689 -32.205  2.659
V2744_Oph            1 265.28444372 -23.47430924   4.12747024   3.71878347  1.353  0.043   1.6791  0.1031  -0.2240  0.0788  0.0513   6.146  2.901
V500__Sco            1 267.15626318 -30.47596767 359.02115372  -1.35600683  1.391  0.039   1.9827  0.1077  -1.4793  0.0839  0.1857  -9.889  6.734
RY____Sco            1 267.71811109 -33.70567600 356.48924508  -3.41967488  1.407  0.070   0.9978  0.2570  -1.4801  0.1654  0.7445  -9.230  5.421
Y_____Oph            0 268.16124481  -6.14359644  20.59839182  10.12047064  0.632  0.025  -3.2339  0.1349  -4.6464  0.1113  0.2366  -0.400  3.577
V773__Sgr            1 268.57334388 -26.75821383   2.85324774  -0.52691849  1.479  0.041   0.9276  0.1033  -0.1513  0.0762  0.1911  -5.035  3.077
V5738_Sgr            1 270.92392384 -22.18298539   7.88550430  -0.09899655  2.407  0.098  -1.0775  0.1191  -0.6666  0.0976 -0.1558   9.461  0.113
W_____Sgr            0 271.25513212 -29.58010907   1.57578171  -3.97960899  0.412  0.018   4.3675  0.5806  -5.7694  0.4316 -0.0156 -25.443  6.924
CR____Ser            1 272.50887814 -13.54596194  16.16689153   2.78876955  1.584  0.053  -1.2792  0.0716   0.8259  0.0614  0.1936 -10.629  8.761
V536__Ser            1 272.87749193 -15.92597638  14.25080911   1.33099666  2.451  0.096  -0.5254  0.0872  -1.3631  0.0720  0.0098   1.994  6.723
VY____Sgr            1 273.01902611 -20.70402398  10.12583234  -1.08456637  2.357  0.088   0.1773  0.1191  -1.3506  0.0949 -0.0216  40.662 18.827
AP____Sgr            1 273.26040319 -23.11729418   8.11416348  -2.43778905  0.809  0.022   0.8864  0.1562  -3.7588  0.1298  0.8146  -5.977  8.027
V412__Ser            1 273.56595416  -9.33906303  20.36456706   3.88911143  1.617  0.047  -0.8750  0.1423  -2.2757  0.1096 -0.5761  16.665  4.424
OGLE-BLG-CEP-150     1 273.83068887 -16.30957946  14.35262224   0.34340193  3.463  0.078  -2.2752  0.2173  -3.3753  0.1941  0.5127  31.451  4.532
V1954_Sgr            1 273.85943871 -20.62955260  10.56739672  -1.73954909  2.347  0.062  -0.4350  0.0991  -2.2588  0.0787 -0.0085  25.636 11.038
WZ____Sgr            1 274.24882143 -19.07583136  12.10901050  -1.32324902  1.782  0.079   1.1445  0.1119  -0.2448  0.0887 -0.2547   7.669  9.952
V5567_Sgr            1 275.27307880 -18.45547405  13.11423609  -1.88510449  2.142  0.086   3.0549  0.1554   1.8860  0.1261 -0.4806  16.635  7.597
Y_____Sgr            1 275.34576126 -18.86003244  12.78923099  -2.13592595  0.524  0.021  -3.1897  0.3669  -8.0335  0.2799  0.0953  -3.143  4.523
V458__Sct            1 275.61278388 -10.12477171  20.62348429   1.73964905  1.616  0.057   1.5174  0.0827   0.1185  0.0748  0.1200   3.811  5.487
XX____Sgr            1 276.18541944 -16.79717376  14.98764086  -1.87677771  1.362  0.059  -0.0572  0.0960  -0.3840  0.0855  0.0672   4.032  5.980
J182714-1507.1       1 276.80604408 -15.11798852  16.75230742  -1.62270391  2.242  0.105  -0.2876  0.0792  -2.8457  0.0691  0.1377  26.408  6.507
X_____Sct            1 277.83228317 -13.10818457  18.99534446  -1.57333625  1.683  0.042  -0.0265  0.1121  -2.1461  0.0879 -0.4041   5.214 12.992
UZ____Sct            1 277.84319192 -12.92871565  19.15948294  -1.49985159  3.155  0.086  -0.5817  0.0932  -2.4251  0.0799 -0.1121  54.075  6.067
U_____Sgr            1 277.97220976 -19.12509894  13.70629456  -4.45963670  0.653  0.033  -1.6814  0.0736  -6.0302  0.0650  0.2122  19.378  2.824
V367__Sct            1 278.39681412 -10.42725844  21.62932035  -0.82630659  1.900  0.050   0.0658  0.0751  -0.0204  0.0651  0.0191  -9.558  3.419
J279.0161-07.9499    1 279.01614915  -7.94990348  24.11004346  -0.22830180  3.356  0.147  -0.1252  0.2040  -1.2578  0.1639  0.3662  40.435  2.986
BQ____Ser            1 279.06642077   4.39825261  35.12944687   5.37482052  1.040  0.038   3.2029  0.0771   1.1039  0.0727 -0.0572 -10.356  9.195
J183652-0907.1       1 279.21815359  -9.11800578  23.16435280  -0.94254463  1.895  0.034  -0.5081  0.0865  -0.0661  0.0799  0.1063  -9.733  4.628
EW____Sct            1 279.46298771  -6.79679600  25.33784461  -0.09212914  0.479  0.024   5.7113  0.1451   1.9212  0.1120 -0.1953 -26.089  5.099
Y_____Sct            1 279.51377354  -8.36894671  23.96405578  -0.85832375  1.694  0.058  -0.7072  0.0919  -2.9755  0.0788 -0.0100   5.907  4.221
J183848-1324.8       1 279.70167444 -13.41278128  19.56008225  -3.32980724  1.118  0.047   1.3967  0.1379  -1.5255  0.1017 -0.4047 -12.443 10.392
OGLE-GD-CEP-1209     1 279.75144892  -6.49177841  25.74031885  -0.20678974  3.181  0.121  -1.1290  0.1994  -2.6028  0.1605  0.0073   7.121  2.333
OGLE-GD-CEP-1213     1 280.05536994  -5.95623210  26.35478045  -0.22989563  4.162  0.104  -2.2384  0.1706  -3.5452  0.1371 -0.0797  38.756  8.067
CK____Sct            1 280.25276439  -6.09722730  26.31931706  -0.46897108  2.111  0.062   0.2423  0.1392  -0.5473  0.1167  0.0544   8.013  2.421
AA____Ser            0 280.34067112  -1.11123361  30.79357166   1.73415847  3.436  0.092  -1.3690  0.1276  -2.4398  0.1174  0.0419 -55.157 16.246
OGLE-GD-CEP-1219     1 280.52022410  -8.22857647  24.54483438  -1.67954888 10.228  0.229  -3.4947  0.1055  -6.6655  0.0927  0.1564  82.423  8.764
CN____Sct            1 280.62703854  -4.33066291  28.06069024   0.00784003  2.606  0.080  -1.0833  0.0810  -2.1050  0.0819  0.4028  23.594 10.906
J280.6497-05.2660    1 280.64981195  -5.26605176  27.23919172  -0.44006680  3.805  0.101  -2.1394  0.2245  -2.5772  0.1870  0.1443  63.792  2.931
SS____Sct            1 280.93130483  -7.73109373  25.17357185  -1.81473547  1.017  0.029   1.6816  0.1076   1.3838  0.0990  0.2966 -13.851  2.549
OGLE-GD-CEP-1225     1 280.94478013  -4.12592284  28.38763799  -0.18040123  3.424  0.074  -1.2046  0.1733  -2.4131  0.1441  0.1133  52.411  7.324
OGLE-GD-CEP-1227     1 280.99436289  -4.76148645  27.84486550  -0.51475802  3.662  0.083  -1.7932  0.1562  -3.1657  0.1403 -0.0110  23.277  2.964
FT____Sct            1 281.15905122  -4.41610429  28.22711094  -0.50303829  3.122  0.070  -1.6635  0.1215  -3.0742  0.1057  0.0261  58.250  3.315
V350__Sgr            0 281.32289956 -20.64739396  13.75847242  -7.95844273  0.911  0.030  -0.2770  0.0842  -3.0030  0.0743  0.3135  14.872  3.980
OGLE-GD-CEP-1234     0 281.33229351  -4.83382260  27.93428309  -0.84737856  6.460  0.180  -3.4886  0.1473  -6.2195  0.1334  0.2931  77.204  6.083
OGLE-GD-CEP-1237     1 281.36194356  -3.60275664  29.04315438  -0.31171359  3.868  0.101  -1.1357  0.2281  -3.1710  0.2025  0.1966  51.949  4.365
BB____Her            0 281.47541248  12.33609821  43.33976684   6.80090598  3.584  0.124  -4.2183  0.0701 -10.0976  0.0837  0.1615  97.002  8.965
J184741-0654.4       1 281.92150941  -6.90671531  26.35554526  -2.31366934  2.592  0.081   0.6370  0.0948  -0.7153  0.0873  0.0831  39.234  2.005
YZ____Sgr            1 282.36912121 -16.72304105  17.75231678  -7.11797212  1.237  0.044   0.2594  0.1144  -3.3101  0.0901 -0.2387  29.999  6.721
BX____Sct            1 282.53848716  -4.36811759  28.89705100  -1.70526510  2.044  0.083  -0.1057  0.0802  -0.8060  0.0715  0.0372   1.125  2.950
V480__Aql            1 282.64530575   7.12598190  39.18430994   3.43215363  2.857  0.104  -1.8891  0.0909  -3.6560  0.0873  0.1089  33.694  8.718
V1495_Aql            1 283.32450140  -0.10759802  33.04820249  -0.46292620  3.148  0.079  -1.2444  0.1366  -3.2290  0.1280 -0.0523  37.576  9.820
OGLE-GD-CEP-1252     1 283.57978038   0.65509227  33.84340149  -0.34229707  3.448  0.115  -0.6711  0.2868  -2.2175  0.2839  0.3931  26.032  3.607
V1496_Aql            1 283.74804836  -0.07678376  33.26877647  -0.82582358  3.926  0.134  -1.5440  0.0929  -3.6116  0.0854  0.0762  71.760  5.811
V800__Aql            1 284.13509348  10.81187427  43.14483681   3.78855706 18.510  0.975  -1.7748  0.0568  -3.1323  0.0596  0.4947 -73.766  8.553
OGLE-GD-CEP-1259     1 284.22234468  -2.71783044  31.13273551  -2.45102412 11.470  0.264  -2.5680  0.0881  -6.3303  0.0778  0.1534  65.430  5.317
V493__Aql            1 284.35110674  -0.73023868  32.96207206  -1.66047267  2.209  0.068  -1.7113  0.0900  -2.1496  0.0733 -0.1830  24.900  6.948
FF____Aql            0 284.56144611  17.36087371  49.20496244   6.36325773  0.403  0.014  -1.0676  0.1578  -9.6926  0.1669  0.2578 -14.749  1.894
OGLE-GD-CEP-1264     1 284.94985695   2.50619275  36.11563194  -0.71581857  2.556  0.059  -1.3271  0.3498  -1.5865  0.3127 -0.3686  40.217  3.047
CoRoT211626074       1 285.46904240   3.27712858  37.03843660  -0.82440559  2.351  0.045  -1.5823  0.1953  -2.1368  0.1822 -0.2130  32.565  2.611
J285.7178+04.5198    1 285.71782748   4.51982359  38.25695259  -0.47610838  2.639  0.130  -0.9112  0.2698  -4.0917  0.2373 -0.2624  44.064 10.059
J190559.09+160552.9  1 286.49619196  16.09799916  48.91087169   4.14020250  8.464  0.312  -2.9883  0.0347  -7.2141  0.0347  0.1416  14.452  6.171
EV____Aql            0 286.69230118  14.92949877  47.95489191   3.43934169 11.962  0.488  -2.0862  0.0819  -4.0389  0.0660  0.3244 -78.550  4.708
V496__Aql            0 287.08654408  -7.43776833  28.19857633  -7.12735192  1.282  0.047  -0.6095  0.0804  -5.3798  0.0725  0.1262   2.556  2.257
FM____Aql            1 287.31662685  10.55246599  44.34313825   0.88884477  0.929  0.026   0.2614  0.0916  -5.2401  0.0872  0.1094 -13.281  6.534
OGLE-GD-CEP-1268     0 287.45027073  -5.86539016  29.77762831  -6.74543706 21.991  0.875  -2.2326  0.0446  -8.0280  0.0459  0.2492  54.442  1.090
V916__Aql            1 287.50172459  12.53653631  46.18787531   1.64255237  2.928  0.075  -1.7037  0.0748  -4.9481  0.0625 -0.0002   7.488  0.932
V1344_Aql            1 287.99653972   4.35482999  39.15493448  -2.56965814  1.127  0.041  -3.5314  0.0665  -5.9119  0.0629  0.2367   3.548  1.758
FN____Aql            1 288.19713804   3.55739851  38.53882734  -3.11490367  1.417  0.046  -1.8139  0.1038  -4.5083  0.0983  0.4703   6.596  2.910
V1837_Aql            1 288.46130809   2.85552652  38.03657984  -3.67241986  2.214  0.069  -0.8196  0.0737  -3.9870  0.0810  0.4397  17.574  2.676
V526__Aql            1 288.65872334   6.48252232  41.34820652  -2.17040289  4.851  0.266  -3.9685  0.0751  -7.0727  0.0711  0.3153  28.950  8.594
J288.9704+12.6190    1 288.97041715  12.61899591  46.92517915   0.41042433  4.197  0.100  -2.1381  0.1258  -3.8747  0.1133  0.3711  39.601  7.046
J191719+0757.7       1 289.32878228   7.96221020  42.96843575  -2.07147551  0.946  0.059  -0.6225  0.1032  -4.6304  0.0898 -0.1581   5.477  1.934
V367__Sge            1 289.97146049  17.24046608  51.46411877   1.71385916  1.455  0.044  -1.0955  0.0632  -3.4467  0.0639  0.1823   2.850  4.057
V1803_Aql            1 290.02896819  12.79526561  47.56372024  -0.42002952  1.479  0.044  -1.1195  0.0608  -3.4840  0.0525  0.0673  -6.912  7.039
J290.1907+18.1331    1 290.19073447  18.13305712  52.35097442   1.94763592  4.154  0.089  -2.1106  0.1065  -6.0244  0.1012  0.2365  13.358  3.282
J192052.46+153315.1  1 290.21857373  15.55418971  50.08584278   0.71337063  4.145  0.101  -2.2436  0.1013  -4.8645  0.0875  0.1933  16.350  4.819
J192310+1351.4       1 290.79264406  13.85663848  48.84998744  -0.57608713  1.630  0.038  -1.3794  0.0605  -2.5062  0.0505  0.2260  10.823  1.590
J192832.20+104812.6  1 292.13415045  10.80350067  46.78161866  -3.17722771  5.717  0.186  -2.6070  0.0473  -6.8472  0.0390  0.2187  28.035  6.655
U_____Aql            0 292.33901037  -7.04412431  30.90695367 -11.61821930  0.611  0.024   1.9831  0.1855 -12.8227  0.1585  0.2885  -5.710  5.852
V377__Sge            1 292.35403364  19.15638453  54.22388537   0.62753142  4.193  0.077  -1.7554  0.0714  -4.4028  0.0791  0.2414  26.693  3.077
J292.3844+18.7263    1 292.38445179  18.72631324  53.86013949   0.39625505  5.741  0.141  -3.0910  0.1043  -6.3624  0.1133  0.4805  13.382  2.228
GX____Sge            1 292.79366798  19.25704199  54.51148591   0.31164525  4.008  0.101  -2.6745  0.0674  -5.3452  0.0712  0.3203  15.433  2.855
V364__Sge            1 292.79995172  19.02202579  54.30831450   0.19336571  4.127  0.083  -1.8875  0.0487  -4.3759  0.0564  0.3130   6.799  5.018
J292.9845+18.5534    1 292.98451831  18.55344155  53.98181067  -0.18544567  4.372  0.100  -2.7333  0.0512  -5.7091  0.0578  0.3895  28.767  7.270
J193320.52+201705.8  1 293.33548695  20.28483064  55.65775671   0.36089868  4.715  0.110  -2.7065  0.0697  -6.0310  0.0760  0.2625   9.076  6.641
V471__Vul            1 293.56562378  19.57066121  55.13778649  -0.17434063  4.016  0.092  -3.1048  0.0419  -6.1235  0.0443  0.2336   1.977  3.744
GY____Sge            1 293.80677151  19.20238867  54.92631943  -0.55203476  2.680  0.075  -1.4880  0.0623  -4.3199  0.0738  0.3741  10.738  6.371
V355__Sge            1 293.93647706  18.94515207  54.76121248  -0.78428687  3.462  0.085  -2.3778  0.0711  -6.2960  0.0809  0.3269  11.206  3.613
J193606.44+215011.4  1 294.02679176  21.83646936  57.32748490   0.55042330  5.111  0.103  -3.1440  0.1015  -5.7773  0.1051  0.0938  20.946  2.195
J294.1271+20.0413    1 294.12711411  20.04138746  55.80606283  -0.40687997  4.052  0.077  -2.4600  0.0481  -5.0484  0.0482  0.3521  12.598  3.044
V924__Cyg            0 294.54825141  32.48954986  66.87623027   5.32714400  5.950  0.185  -3.5759  0.0444  -4.3365  0.0494 -0.0008 -15.164  3.771
J193902.85+242306.2  1 294.76191041  24.38499911  59.88120363   1.20781018  4.957  0.109  -3.2183  0.0443  -5.8454  0.0527  0.1321  23.241  4.690
DG____Sge            1 295.14631431  19.28555127  55.61824433  -1.61400633  3.156  0.094  -3.3632  0.0437  -6.4987  0.0486  0.2624  35.108  5.600
V474__Vul            1 295.46291818  22.40358731  58.47524321  -0.32951750  3.561  0.097  -2.4286  0.0821  -5.0108  0.0905  0.1187  -7.584 12.204
V410__Vul            1 295.74771166  23.42623743  59.49320111  -0.04952346  3.775  0.086  -3.0393  0.1338  -5.5924  0.1505 -0.0098   9.758  6.036
J194440.88+245526.9  1 296.17043585  24.92414584  60.98392305   0.36304940  7.717  0.203  -2.7191  0.0567  -5.3430  0.0647  0.1080  16.662  5.921
SU____Cyg            0 296.20305939  29.26467923  64.76021713   2.50577651  0.832  0.025  -1.8532  0.0916  -3.1552  0.0758 -0.0827  -1.502  6.885
EP____Cyg            0 296.26534275  31.33077441  66.58092240   3.48853691  5.843  0.203  -4.2423  0.0424  -7.9287  0.0575 -0.2375  -0.443  6.553
BR____Vul            1 296.64660063  22.88975421  59.44182199  -1.03349549  2.067  0.053  -3.5870  0.0428  -6.2007  0.0491 -0.1184  -2.930  5.055
J194638.36+263626.3  1 296.65985414  26.60727272  62.66129613   0.82554148  6.100  0.199  -2.6130  0.0981  -5.0182  0.1302 -0.1047   3.536  9.485
V415__Vul            1 296.69521525  24.77967257  61.09776125  -0.12137147  3.897  0.085  -3.1137  0.0692  -5.7665  0.0759  0.0515   4.693  2.048
J296.7150+23.2350    1 296.71505415  23.23499730  59.77195246  -0.91431083  5.822  0.210  -1.9589  0.1244  -5.1356  0.1380 -0.0215 -17.990  7.894
J194709.17+230600.7  1 296.78813791  23.10003844  59.68914528  -1.04030043  4.279  0.094  -3.2547  0.0744  -5.8706  0.0800 -0.0029  -2.633  3.556
V1154_Cyg            1 297.06443351  43.12691764  77.21658976   8.76164684  2.044  0.073  -1.6086  0.0386  -3.6008  0.0420  0.0137   3.508  5.170
S_____Vul            1 297.09917689  27.28648185  63.44538865   0.82983357  3.479  0.110  -3.4015  0.0581  -5.9228  0.0590  0.0008  10.462  2.703
J297.2025+28.4100    1 297.20256081  28.41008585  64.46103354   1.31940070  8.399  0.196  -2.4816  0.0522  -4.5072  0.0624 -0.0756 -38.287  8.863
DaubanV18            1 297.25152688  28.25665637  64.35051615   1.20455276  8.365  0.247  -3.2698  0.0609  -4.9309  0.0650 -0.1073 -45.603  7.058
J297.7863+25.3136    1 297.78634155  25.31369320  62.05906610  -0.70299161  2.146  0.042  -3.1236  0.0596  -6.5461  0.0634  0.0563   2.647  1.574
